句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
doubao-seed-2.0-pro,沁园春,校隅见玉兰作,素抱常清,doubao-seed-2.0-pro,沁园春,校中见玉兰花抒怀,素心抱洁,0.8713,0.5000,0.3713
doubao-seed-2.0-pro,沁园春,春日观玉兰偶作,泪渍袍青,doubao-seed-2.0-pro,沁园春,校园观玉兰抒怀,泪渍春衣,0.8712,0.5000,0.3712
deepseek-3.2-thinking,沁园春,玉兰寄怀,玉质冰肌,deepseek-3.2-thinking,沁园春,遇玉兰有感,见玉骨冰肌自傲霜,0.8712,0.5000,0.3712
deepseek-3.2-thinking,沁园春,白玉兰前作,枝头雪压,qwen3.6-plus,沁园春,玉兰照夜,雪压寒枝,0.8712,0.5000,0.3712
doubao-seed-2.0-pro,沁园春,春日见玉兰作,闲寻野径,qwen3.6-plus,沁园春,玉兰赋,且寻幽径,0.8712,0.5000,0.3712
doubao-seed-2.0-pro,沁园春,春日见玉兰作,闲寻野径,qwen3.6-plus,沁园春,见玉兰有感,且寻幽径,0.8712,0.5000,0.3712
deepseek-3.2-thinking,沁园春,见玉兰有感,凌霜傲立,qwen3.6-plus,沁园春,庭前玉兰,凌寒自立,0.8711,0.5000,0.3711
doubao-seed-2.0-pro,沁园春,观玉兰遣怀,素瓣凝霜,qwen3.6-plus,沁园春,玉兰吟,素葩凝露,0.8711,0.5000,0.3711
doubao-seed-2.0-pro,沁园春,见玉兰感怀,朱门屡叩,doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,qwen3.6-plus,沁园春,玉兰引,朱门屡叩,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,qwen3.6-plus,沁园春,玉兰照眼,朱门屡叩,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,qwen3.6-plus,沁园春,玉兰照夜,朱门屡叩,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,qwen3.6-plus,沁园春,玉兰启新,朱门屡叩,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,校园见玉兰作,数叩朱门,qwen3.6-plus,沁园春,庭前玉兰,朱门屡叩,0.8710,0.5000,0.3710
deepseek-3.2-thinking,沁园春,见玉兰有感,冰肌胜雪,deepseek-3.2-thinking,沁园春,玉兰吟,冰肌素靥,0.8710,0.5000,0.3710
qwen3.6-plus,沁园春,玉兰照夜,朱门几叩,qwen3.6-plus,沁园春,见玉兰有感,百叩朱门,0.8709,0.5000,0.3709
doubao-seed-2.0-pro,沁园春,庭下观玉兰偶作,袖底寒余,doubao-seed-2.0-pro,沁园春,观玉兰抒怀,袖裹余寒,0.8709,0.5000,0.3709
doubao-seed-2.0-pro,沁园春,春日见阶前玉兰有感,压帽春寒,doubao-seed-2.0-pro,沁园春,校中观玉兰感怀,破帽欺寒,0.8709,0.5000,0.3709
doubao-seed-2.0-pro,沁园春,阶前见玉兰作,压帽春寒,doubao-seed-2.0-pro,沁园春,校中观玉兰感怀,破帽欺寒,0.8709,0.5000,0.3709
deepseek-3.2-thinking,沁园春,见玉兰有感,世路迷茫,deepseek-3.2-thinking,沁园春,白玉兰开,世事茫茫,0.8709,0.5000,0.3709
deepseek-3.2-thinking,沁园春,见玉兰感赋,学路多艰,deepseek-3.2-thinking,沁园春,白玉兰,学途多舛,0.8709,0.5000,0.3709
deepseek-3.2-thinking,沁园春,玉兰新悟,涤尽尘心,deepseek-3.2-thinking,沁园春,玉兰悟,洗尽尘嚣,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰新悟,涤尽尘心,deepseek-3.2-thinking,沁园春,见玉兰有感,洗尽尘嚣,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,校中见玉兰花抒怀,素心抱洁,qwen3.6-plus,沁园春,玉兰树下有感,冰心自洁,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,寓舍观玉兰感怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,春暮见玉兰感怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,见玉兰感怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,寓舍前观玉兰作,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,檐下观玉兰作,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,校园见玉兰花感怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,春日见玉兰抒怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,春日见玉兰感怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,校中观玉兰感作,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,校中见玉兰花抒怀,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,寓楼见玉兰感作,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,寓舍见玉兰作,倦倚阑干,qwen3.6-plus,沁园春,庭际玉兰,倦倚西楼,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,白玉兰下作,玉骨冰肌,deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,白玉兰感怀,玉骨冰肌,deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,见玉兰有感,玉骨冰肌,deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰新悟,玉骨冰肌,deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰新悟,玉骨冰肌,deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,deepseek-3.2-thinking,沁园春,玉兰悟,玉骨冰肌,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,deepseek-3.2-thinking,沁园春,白玉兰吟,玉骨冰肌,0.8708,0.5000,0.3708
deepseek-3.2-thinking,沁园春,玉兰春醒,冰肌素魄,deepseek-3.2-thinking,沁园春,白玉兰前作,玉骨冰肌,0.8708,0.5000,0.3708
qwen3.6-plus,沁园春,玉兰照夜,不随春老,qwen3.6-plus,沁园春,玉兰寄怀,不逐春残,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,白玉兰赋,洗净心尘,deepseek-3.2-thinking,沁园春,见玉兰有感,涤尽心尘,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,见院中玉兰感怀,玉兰破萼,deepseek-3.2-thinking,沁园春,玉兰见志,玉兰绽雪,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,寓舍见玉兰有感,倦倚短墙,doubao-seed-2.0-pro,沁园春,校园观玉兰感怀,倦倚画廊,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,寓舍见玉兰有感,倦倚短墙,doubao-seed-2.0-pro,沁园春,庭中见玉兰感作,倦倚画廊,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,寓舍见白玉兰感作,倦倚短墙,doubao-seed-2.0-pro,沁园春,校园观玉兰感怀,倦倚画廊,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,寓舍见白玉兰感作,倦倚短墙,doubao-seed-2.0-pro,沁园春,庭中见玉兰感作,倦倚画廊,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,玉兰感赋,琼苞初绽,qwen3.6-plus,沁园春,见玉兰有怀,素华初绽,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,玉兰感赋,琼苞初绽,qwen3.6-plus,沁园春,见玉兰有感,素华初绽,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,玉兰感赋,琼苞初绽,qwen3.6-plus,沁园春,玉兰见志,素华初绽,0.8707,0.5000,0.3707
qwen3.6-plus,沁园春,玉兰初绽有怀,云程折翼,qwen3.6-plus,沁园春,玉兰初绽有感,折翼云帆,0.8707,0.5000,0.3707
doubao-seed-2.0-pro,沁园春,春日见玉兰感怀,洗尽尘忧,doubao-seed-2.0-pro,沁园春,校园见玉兰作,涤尽尘胸,0.8706,0.5000,0.3706
deepseek-3.2-thinking,沁园春,见玉兰有感,冰骨凌霜,deepseek-3.2-thinking,沁园春,玉兰新绽,冰姿玉骨,0.8706,0.5000,0.3706
deepseek-3.2-thinking,沁园春,见玉兰有感,冰骨凌霜,deepseek-3.2-thinking,沁园春,白玉兰感怀,冰姿玉骨,0.8706,0.5000,0.3706
doubao-seed-2.0-pro,沁园春,寓所观玉兰有感,闲愁抛却,doubao-seed-2.0-pro,沁园春,校隅见玉兰作,洗却闲愁,0.8706,0.5000,0.3706
deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,deepseek-3.2-thinking,沁园春,玉兰悟,冰心玉质,0.8705,0.5000,0.3705
deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,deepseek-3.2-thinking,沁园春,玉兰感怀,冰心玉质,0.8705,0.5000,0.3705
deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,deepseek-3.2-thinking,沁园春,玉兰新悟,冰心玉质,0.8705,0.5000,0.3705
deepseek-3.2-thinking,沁园春,玉兰悟,冰心玉质,deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,0.8705,0.5000,0.3705
deepseek-3.2-thinking,沁园春,玉兰感怀,冰心玉质,deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,0.8705,0.5000,0.3705
deepseek-3.2-thinking,沁园春,玉兰新悟,冰心玉质,deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,0.8705,0.5000,0.3705
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,莫负芳辰,deepseek-3.2-thinking,沁园春,玉兰新悟,莫负韶光,0.8704,0.5000,0.3704
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,莫负芳辰,deepseek-3.2-thinking,沁园春,玉兰吟怀,莫负韶光,0.8704,0.5000,0.3704
deepseek-3.2-thinking,沁园春,玉兰新悟,涤尽尘心,deepseek-3.2-thinking,沁园春,玉兰吟,洗净尘心,0.8704,0.5000,0.3704
deepseek-3.2-thinking,沁园春,玉兰新悟,涤尽尘心,deepseek-3.2-thinking,沁园春,玉兰新悟,洗净尘心,0.8704,0.5000,0.3704
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,半倚曲廊,doubao-seed-2.0-pro,沁园春,校园见玉兰花感怀,倦倚短廊,0.8704,0.5000,0.3704
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,半倚曲廊,doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,倦倚短廊,0.8704,0.5000,0.3704
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,半倚曲廊,doubao-seed-2.0-pro,沁园春,校道见玉兰花作,倦倚短廊,0.8704,0.5000,0.3704
doubao-seed-2.0-pro,沁园春,寓舍见玉兰作,未肯低头,doubao-seed-2.0-pro,沁园春,院隅见玉兰感作,不必低头,0.8704,0.5000,0.3704
qwen3.6-plus,沁园春,玉兰赋,风卷残云,qwen3.6-plus,沁园春,玉兰偶悟,风卷寒烟,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,春日见阶前玉兰有感,灯枯漏永,qwen3.6-plus,沁园春,玉兰寄怀,灯残夜永,0.8703,0.5000,0.3703
deepseek-3.2-thinking,沁园春,玉兰寄怀,素华皎皎,deepseek-3.2-thinking,沁园春,白玉兰赋,皎皎映日,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,校园见玉兰有感,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,阶前见玉兰花作,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,校园见玉兰花作,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,阶前见玉兰感作,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,校园见玉兰花感作,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
deepseek-3.2-thinking,沁园春,白玉兰咏,云开雾散,deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,0.8703,0.5000,0.3703
deepseek-3.2-thinking,沁园春,玉兰悟,烟消雾散,qwen3.6-plus,沁园春,见玉兰有感,云开雾散,0.8703,0.5000,0.3703
doubao-seed-2.0-pro,沁园春,庭下观玉兰偶作,敝褐侵霜,doubao-seed-2.0-pro,沁园春,校隅见玉兰作,短褐霜凝,0.8703,0.5000,0.3703
deepseek-3.2-thinking,沁园春,见玉兰有感,洗尽尘襟,deepseek-3.2-thinking,沁园春,玉兰花开有感,涤尽尘昏,0.8703,0.5000,0.3703
deepseek-3.2-thinking,沁园春,见玉兰有感,冰心不改,deepseek-3.2-thinking,沁园春,见玉兰有感,不改初心,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,白玉兰感怀,冰心不改,deepseek-3.2-thinking,沁园春,见玉兰有感,不改初心,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,玉兰吟怀,冰心不改,deepseek-3.2-thinking,沁园春,见玉兰有感,不改初心,0.8702,0.5000,0.3702
qwen3.6-plus,沁园春,玉兰辞,书卷空堆,qwen3.6-plus,沁园春,见玉兰有怀,卷帙成堆,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,玉兰赋怀,枝头傲立,qwen3.6-plus,沁园春,见白玉兰有作,静立枝头,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,见玉兰有感,枝头傲立,qwen3.6-plus,沁园春,见白玉兰有作,静立枝头,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,玉兰感怀,枝头傲立,qwen3.6-plus,沁园春,见白玉兰有作,静立枝头,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,白玉兰咏,枝头傲立,qwen3.6-plus,沁园春,见白玉兰有作,静立枝头,0.8702,0.5000,0.3702
deepseek-3.2-thinking,沁园春,见玉兰有感,冰肌玉骨清高,qwen3.6-plus,沁园春,玉兰有感,冰姿玉骨天成,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,白玉兰赋,泪湿青衫,deepseek-3.2-thinking,沁园春,玉兰感赋,泪沾衫袖,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰感赋,泪沾衫袖,deepseek-3.2-thinking,沁园春,白玉兰感赋,泪湿青衫,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰感赋,泪沾衫袖,deepseek-3.2-thinking,沁园春,玉兰感怀,泪湿青衫,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,不负春晴,doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,不负韶光,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,不负春晴,deepseek-3.2-thinking,沁园春,玉兰感赋,不负韶光,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,不负春晴,deepseek-3.2-thinking,沁园春,白玉兰感怀,不负韶光,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,不负春晴,deepseek-3.2-thinking,沁园春,玉兰感怀,不负韶光,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,不负韶光,deepseek-3.2-thinking,沁园春,玉兰寄怀,不负春晴,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰寄怀,不负春晴,deepseek-3.2-thinking,沁园春,玉兰感赋,不负韶光,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰寄怀,不负春晴,deepseek-3.2-thinking,沁园春,白玉兰感怀,不负韶光,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰寄怀,不负春晴,deepseek-3.2-thinking,沁园春,玉兰感怀,不负韶光,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,莫负年华,deepseek-3.2-thinking,沁园春,见玉兰有感,不负华年,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,校园见玉兰感怀,莫负年华,deepseek-3.2-thinking,沁园春,玉兰感怀,不负华年,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,遇玉兰有感,傲寒独立,deepseek-3.2-thinking,沁园春,玉兰新绽,独傲寒天,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰吟,傲寒独立,deepseek-3.2-thinking,沁园春,玉兰新绽,独傲寒天,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,白玉兰,雪魄凝脂,qwen3.6-plus,沁园春,见玉兰有悟,玉魄凝香,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰赋怀,清魂傲骨,deepseek-3.2-thinking,沁园春,见玉兰感怀,冰心傲骨,0.8701,0.5000,0.3701
deepseek-3.2-thinking,沁园春,玉兰赋怀,清魂傲骨,deepseek-3.2-thinking,沁园春,玉兰吟,冰心傲骨,0.8701,0.5000,0.3701
doubao-seed-2.0-pro,沁园春,寓舍见玉兰有感,世路多崎,deepseek-3.2-thinking,沁园春,白玉兰感怀,世途多舛,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,庭下观玉兰偶作,世路多崎,deepseek-3.2-thinking,沁园春,白玉兰感怀,世途多舛,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,校道见玉兰感怀,世路多崎,deepseek-3.2-thinking,沁园春,白玉兰感怀,世途多舛,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,寓所见玉兰花感作,世路多崎,deepseek-3.2-thinking,沁园春,白玉兰感怀,世途多舛,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花感作,倦倚晚窗,doubao-seed-2.0-pro,沁园春,校中见玉兰感怀,倦倚廊檐,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,倦倚晚窗,doubao-seed-2.0-pro,沁园春,校中见玉兰感怀,倦倚廊檐,0.8700,0.5000,0.3700
deepseek-3.2-thinking,沁园春,白玉兰,霜鬓惊秋,qwen3.6-plus,沁园春,玉兰启悟,已生霜鬓,0.8700,0.5000,0.3700
deepseek-3.2-thinking,沁园春,玉兰悟,衣衫泪渍,qwen3.6-plus,沁园春,玉兰初绽有感,青衫泪湿,0.8700,0.5000,0.3700
qwen3.6-plus,沁园春,咏庭前玉兰,屡叩重门,qwen3.6-plus,沁园春,玉兰偶感,屡叩严关,0.8699,0.5000,0.3699
qwen3.6-plus,沁园春,玉兰偶感,屡叩严关,qwen3.6-plus,沁园春,玉兰树下有感,屡叩重门,0.8699,0.5000,0.3699
qwen3.6-plus,沁园春,玉兰偶感,屡叩严关,qwen3.6-plus,沁园春,见白玉兰有作,屡叩重门,0.8699,0.5000,0.3699
qwen3.6-plus,沁园春,玉兰偶感,屡叩严关,qwen3.6-plus,沁园春,白玉兰,屡叩重门,0.8699,0.5000,0.3699
deepseek-3.2-thinking,沁园春,玉兰新悟,皎如素月,deepseek-3.2-thinking,沁园春,见玉兰有感,皎洁如练,0.8699,0.5000,0.3699
deepseek-3.2-thinking,沁园春,玉兰新悟,涤尽尘心,deepseek-3.2-thinking,沁园春,玉兰感赋,涤尽烦襟,0.8698,0.5000,0.3698
deepseek-3.2-thinking,沁园春,玉兰初绽,幽芳暗送清微,deepseek-3.2-thinking,沁园春,见玉兰有感,幽香暗送芳芬,0.8697,0.5000,0.3697
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,泪湿征袍,deepseek-3.2-thinking,沁园春,遇玉兰有感,泪湿青巾,0.8697,0.5000,0.3697
deepseek-3.2-thinking,沁园春,白玉兰赋,恨绪未平,deepseek-3.2-thinking,沁园春,见玉兰有感,心绪难平,0.8697,0.5000,0.3697
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,正送馨香,deepseek-3.2-thinking,沁园春,白玉兰,馨香暗送,0.8695,0.5000,0.3695
doubao-seed-2.0-pro,沁园春,檐下见玉兰感作,云寒雾锁,deepseek-3.2-thinking,沁园春,遇玉兰有感,雾锁云封,0.8694,0.5000,0.3694
doubao-seed-2.0-pro,沁园春,檐下见玉兰花作,笔冷孤窗,qwen3.6-plus,沁园春,玉兰吟,笔涩寒窗,0.8694,0.5000,0.3694
deepseek-3.2-thinking,沁园春,见玉兰有感,仕路多艰,qwen3.6-plus,沁园春,玉兰花前作,客路正艰,0.8693,0.5000,0.3693
deepseek-3.2-thinking,沁园春,白玉兰赋,仕路多艰,qwen3.6-plus,沁园春,玉兰花前作,客路正艰,0.8693,0.5000,0.3693
deepseek-3.2-thinking,沁园春,玉兰悟,洗尽尘嚣,deepseek-3.2-thinking,沁园春,见玉兰有感,涤尽心尘,0.8693,0.5000,0.3693
deepseek-3.2-thinking,沁园春,见玉兰有感,涤尽心尘,deepseek-3.2-thinking,沁园春,见玉兰有感,洗尽尘嚣,0.8693,0.5000,0.3693
doubao-seed-2.0-pro,沁园春,校中观玉兰有感,堆来愁绪,qwen3.6-plus,沁园春,咏玉兰示己,满纸愁绪,0.8693,0.5000,0.3693
doubao-seed-2.0-pro,沁园春,校园见玉兰感作,霜凝玉骨,deepseek-3.2-thinking,沁园春,玉兰新绽,冰姿玉骨,0.8693,0.5000,0.3693
doubao-seed-2.0-pro,沁园春,校园见玉兰感作,霜凝玉骨,deepseek-3.2-thinking,沁园春,白玉兰感怀,冰姿玉骨,0.8693,0.5000,0.3693
qwen3.6-plus,沁园春,白玉兰下偶成,素影凝妆,qwen3.6-plus,沁园春,玉兰启悟,素萼凝眸,0.8692,0.5000,0.3692
doubao-seed-2.0-pro,沁园春,见玉兰感怀,色净尘氛,doubao-seed-2.0-pro,沁园春,见玉兰感怀,尘侵色净,0.8692,0.5000,0.3692
qwen3.6-plus,沁园春,玉兰赋,书海迷舟,qwen3.6-plus,沁园春,玉兰启悟,题海迷航,0.8692,0.5000,0.3692
qwen3.6-plus,沁园春,玉兰启志,试刃寒锋,qwen3.6-plus,沁园春,玉兰照眼,试剑锋寒,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,玉兰新悟,琼枝素蕊,deepseek-3.2-thinking,沁园春,见玉兰有感,素蕊含霜,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,白玉兰吟,琼枝素蕊,deepseek-3.2-thinking,沁园春,见玉兰有感,素蕊含霜,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,见玉兰有感,题海茫茫,deepseek-3.2-thinking,沁园春,玉兰赋,书海茫然,0.8691,0.5000,0.3691
doubao-seed-2.0-pro,沁园春,校园见玉兰感作,孤标自守,qwen3.6-plus,沁园春,玉兰照夜,自守孤贞,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,见玉兰有感,志气尽销,deepseek-3.2-thinking,沁园春,玉兰吟,志气消残,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,见玉兰有感,志气尽销,deepseek-3.2-thinking,沁园春,玉兰感怀,志气消残,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,玉兰新悟,冰姿傲雪,deepseek-3.2-thinking,沁园春,玉兰新绽,冰姿玉骨,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,玉兰新悟,冰姿傲雪,deepseek-3.2-thinking,沁园春,白玉兰感怀,冰姿玉骨,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,玉兰新绽,冰姿玉骨,deepseek-3.2-thinking,沁园春,玉兰感怀,冰姿傲雪,0.8691,0.5000,0.3691
deepseek-3.2-thinking,沁园春,白玉兰感怀,冰姿玉骨,deepseek-3.2-thinking,沁园春,玉兰感怀,冰姿傲雪,0.8691,0.5000,0.3691
doubao-seed-2.0-pro,沁园春,寓舍见玉兰花感作,素艳凝霜,qwen3.6-plus,沁园春,玉兰照夜,素英凝露,0.8690,0.5000,0.3690
doubao-seed-2.0-pro,沁园春,校苑见玉兰感作,孤根抱节,doubao-seed-2.0-pro,沁园春,阶前观玉兰感作,孤根自守,0.8690,0.5000,0.3690
